name,author,booklink,avg_rating,num_ratings
সেরা গোয়েন্দা গল্প,Sunil Gangopadhyay,/book/show/33654797,2.89,9
ক্ষমা,Samaresh Majumdar,/book/show/27279018,1.0,1
শীতলজলে জুড়াইল,Samaresh Majumdar,/book/show/27279029,1.0,1
স্রোতস্বিনী,Samaresh Majumdar,/book/show/27279037,1.0,1
নিজের জন্য,Samaresh Majumdar,/book/show/27279045,1.0,1
বাজার,Samaresh Majumdar,/book/show/27279048,1.0,1
দ্বীপবাসিনী,Samaresh Majumdar,/book/show/31426255,1.0,1
ছায়াতরু,Samaresh Majumdar,/book/show/56584393,1.0,1
প্রাকৃতিক,Samaresh Majumdar,/book/show/52170346,1.0,1
তিন নাম্বার চোখ,Samaresh Majumdar,/book/show/15420283,0.0,0
একশো পঞ্চাশ,Samaresh Majumdar,/book/show/15697342,0.0,0
Professor Shonku Baghdad er Baksho,Satyajit Ray,/book/show/50374959-professor-shonku-baghdad-er-baksho,5.0,6
আকাশের আড়ালে আকাশ,Samaresh Majumdar,/book/show/38895011,0.0,0
মায়াবনবিহারিণী,Samaresh Majumdar,/book/show/57293000,0.0,0
ভালবাসা থেকে যায়,Samaresh Majumdar,/book/show/343139._,0.0,0
তিন সঙ্গী,Samaresh Majumdar,/book/show/38895074,0.0,0
আকাশপাতাল,Samaresh Majumdar,/book/show/38894896,0.0,0
নীল,Samaresh Majumdar,/book/show/45428574,0.0,0
উপন্যাস সমগ্র ৩,Samaresh Majumdar,/book/show/38450835,0.0,0
সমরেশের সেরা ১০১,Samaresh Majumdar,/book/show/57676171,0.0,0
ভগবানের ভাইবোন,Samaresh Majumdar,/book/show/36576936,0.0,0
Professor Shonku Golok Rahasya,Satyajit Ray,/book/show/50489759-professor-shonku-golok-rahasya,5.0,6
অবতার,Satyajit Ray,/book/show/36191197,3.62,8
Feluda Collection: Part 4,Satyajit Ray,/book/show/34962999-feluda-collection,4.83,6
Feluda Collection: Part 5,Satyajit Ray,/book/show/34963069-feluda-collection,4.83,6
সরস রহস্য,Satyajit Ray,/book/show/28462546,4.14,7
ব্রেজিলের কালো বাঘ,Satyajit Ray,/book/show/55691254,4.67,6
বঙ্কুবাবুর বন্ধু,Satyajit Ray,/book/show/55690790,4.0,7
টেরোড্যাকটিলের ডিম,Satyajit Ray,/book/show/55690794,4.67,6
protikriti,Satyajit Ray,/book/show/53934080-protikriti,4.67,6
আর্যশেখরের জন্ম ও মৃত্যু,Satyajit Ray,/book/show/55691379,4.67,6
Tarini Khuro Khelowar Tarinikhuro,Satyajit Ray,/book/show/52347563-tarini-khuro-khelowar-tarinikhuro,4.67,6
ফার্স্ট ক্লাস কামরা,Satyajit Ray,/book/show/55691064,4.5,6
সত্যজিৎ রচনাবলী - ২,Satyajit Ray,/book/show/45450172--,4.5,6
darjeeling jomjomat,Satyajit Ray,/book/show/54882885-darjeeling-jomjomat,4.5,6
সত্যজিৎ রচনাবলী - ৩,Satyajit Ray,/book/show/45450204--,4.5,6
সেপ্টোপাসের খিদে,Satyajit Ray,/book/show/55690798,4.5,6
স্পটলাইট,Satyajit Ray,/book/show/55691085,4.33,6
সিনেমায় ডবল ফেলুদা,Satyajit Ray,/book/show/35103348,4.33,6
মহারাজা তারিণীখুড়ো,Satyajit Ray,/book/show/55691200,4.33,6
Feluda: Robert Sener Rubu,Satyajit Ray,/book/show/42946564-feluda,4.33,6
সত্যজিৎ রচনাবলী - ১,Satyajit Ray,/book/show/45449956--,5.0,5
ইহুদির কবচ,Satyajit Ray,/book/show/55691355,4.17,6
রতনবাবু আর সেই লোকটা,Satyajit Ray,/book/show/55690826,4.17,6
Professor Shonku Shonku-r Shoni-r Dosha,Satyajit Ray,/book/show/50439289-professor-shonku-shonku-r-shoni-r-dosha,5.0,5
Tarini Khuro Conway Castle-er Pretatma,Satyajit Ray,/book/show/52393006-tarini-khuro-conway-castle-er-pretatma,5.0,5
সত্যজিৎ রচনাবলী - ৮,Satyajit Ray,/book/show/45450367--,4.8,5
Fantastic Feluda Black Set (4 Books),Satyajit Ray,/book/show/35457560-fantastic-feluda-black-set,4.8,5
সত্যজিৎ রচনাবলী - ৭,Satyajit Ray,/book/show/45450336--,4.8,5
লাখপতি,Satyajit Ray,/book/show/55691149,4.2,5
হাটবার,Shirshendu Mukhopadhyay,/book/show/34804518,4.0,4
অসমাপ্ত,Shirshendu Mukhopadhyay,/book/show/50918273,1.75,8
চক্রে তিন হাজার দুই,Shirshendu Mukhopadhyay,/book/show/39709265,3.5,4
আবরণ,Shirshendu Mukhopadhyay,/book/show/36386333,3.5,4
Adbhuture,Shirshendu Mukhopadhyay,/book/show/40021746-adbhuture,4.67,3
Tintin: Kalo Sonar Deshe,Shirshendu Mukhopadhyay,/book/show/36516481-tintin,4.67,3
The Aunt Who Wouldn’t Die,Shirshendu Mukhopadhyay,/book/show/56444889-the-aunt-who-wouldn-t-die,4.33,3
আঁচলের ছায়া,Shirshendu Mukhopadhyay,/book/show/44073711,4.33,3
প্রজাপতির মৃত্যু ও পুনর্জন্ম,Shirshendu Mukhopadhyay,/book/show/56422434,3.25,4
গায়ের গন্ধ,Shirshendu Mukhopadhyay,/book/show/31165471,3.25,4
রমণী ও ব্যায়ামবীর,Shirshendu Mukhopadhyay,/book/show/42440877,4.0,3
নির্বাচিত পঁচিশ,Shirshendu Mukhopadhyay,/book/show/40790315,4.0,3
দুইয়ের পিঠে দুই,Shirshendu Mukhopadhyay,/book/show/52402695,4.0,3
কিশোর সাহিত্য,Shirshendu Mukhopadhyay,/book/show/18531227,4.0,3
প্রিয় গল্প,Shirshendu Mukhopadhyay,/book/show/4097777,3.67,3
ভূতের খোঁজে,Shirshendu Mukhopadhyay,/book/show/36570149,3.67,3
জোড় বিজোড়,Shirshendu Mukhopadhyay,/book/show/43979615,2.75,4
কিশোর গল্পসমগ্র ১,Shirshendu Mukhopadhyay,/book/show/40024402,3.67,3
কিশোর অমনিবাস,Shirshendu Mukhopadhyay,/book/show/31431742,5.0,2
Parapar,Shirshendu Mukhopadhyay,/book/show/50778446-parapar,4.5,2
সেরা বারোটি উপন্যাস,Shirshendu Mukhopadhyay,/book/show/35569502,4.5,2
উপন্যাস সমগ্র ৭,Shirshendu Mukhopadhyay,/book/show/35506230,4.5,2
শুকতারার সেরা গল্প,Shirshendu Mukhopadhyay,/book/show/44072672,4.5,2
গল্প ৫১,Shirshendu Mukhopadhyay,/book/show/35005581,4.0,2
সুখ-দুঃখ-প্রেম,Shirshendu Mukhopadhyay,/book/show/35457678----,4.0,2
একশো বছরের প্রিয় গল্প,Shirshendu Mukhopadhyay,/book/show/37562318,4.0,2
উপন্যাস সমগ্র ৮,Shirshendu Mukhopadhyay,/book/show/35954406,4.0,2
কল্পবিজ্ঞান ও রহস্য গল্প সমগ্র,Shirshendu Mukhopadhyay,/book/show/36186009,3.5,2
হাড় কাঁপানো ভুতের গল্প​,Shirshendu Mukhopadhyay,/book/show/41224431,3.5,2
শতাব্দীর সেরা প্রেমের গল্প,Shirshendu Mukhopadhyay,/book/show/35963366,3.5,2
সাহিত্যের কোনও শর্ত নেই,Sunil Gangopadhyay,/book/show/21461315,3.71,7
সেরা গোয়েন্দা গল্প,Sunil Gangopadhyay,/book/show/33654797,2.89,9
প্রকাশ্য দিবালোকে,Sunil Gangopadhyay,/book/show/21461438,2.6,10
প্রেম অমনিবাস,Sunil Gangopadhyay,/book/show/21518326,2.89,9
রবীন্দ্রনাথকে অস্বীকার এবং পুনরাবিষ্কার,Sunil Gangopadhyay,/book/show/38737471,2.78,9
প্রেমের গল্প,Sunil Gangopadhyay,/book/show/25152667,3.57,7
ভালোমন্দ দ্বিধাদ্বন্দ্ব,Sunil Gangopadhyay,/book/show/18162600,3.0,8
টান,Sunil Gangopadhyay,/book/show/33624328,3.0,8
তিন চরিত্র,Sunil Gangopadhyay,/book/show/23548342,3.43,7
অন্দর মহল,Sunil Gangopadhyay,/book/show/40733502,3.0,8
দশটি উপন্যাস,Sunil Gangopadhyay,/book/show/36295629,3.83,6
মায়া কাননের ফুল,Sunil Gangopadhyay,/book/show/33959594,2.88,8
ওরা এই পৃথিবীর কেউ নয়,Sunil Gangopadhyay,/book/show/21461533,2.75,8
দুই বাংলার দাম্পত্য কলহের শত কাহিনী,Sunil Gangopadhyay,/book/show/37937591,3.67,6
কে প্রেমিকা কে অপরাজিতা,Sunil Gangopadhyay,/book/show/29365743,2.1,10
You are Neera,Sunil Gangopadhyay,/book/show/22451293-you-are-neera,3.5,6
কাহিনির পর কাহিনি,Sunil Gangopadhyay,/book/show/34352993,3.5,6
অত্যাগসহন,Sunil Gangopadhyay,/book/show/31817182,3.0,7
পুরুষ,Sunil Gangopadhyay,/book/show/18187666,3.5,6
ভোরবেলা পার্কে,Sunil Gangopadhyay,/book/show/45164983,4.2,5
মধুময়,Sunil Gangopadhyay,/book/show/36348840,3.0,7
একদা ঝড়ের রাতে,Sunil Gangopadhyay,/book/show/42292317,3.0,7
মুহুর্তকথা : সুনীল গঙ্গোপাধ্যায়ের নির্বাচিত গল্পসংগ্রহ,Sunil Gangopadhyay,/book/show/35382026,4.2,5
বৃষ্টি পতনের শব্দ,Sunil Gangopadhyay,/book/show/31393515,2.86,7
হৃদয়-আসন,Sunil Gangopadhyay,/book/show/18627652--,4.0,5
সপ্তকন্যার কাহিনী,Sunil Gangopadhyay,/book/show/21518330,2.22,9
সেই সময়,Sunil Gangopadhyay,/book/show/53317949,4.0,5
তিন নম্বর চোখ,Sunil Gangopadhyay,/book/show/24730371,3.8,5
নানা রঙের গল্প,Sunil Gangopadhyay,/book/show/18667382,3.17,6
উপন্যাস সমগ্র ৩,Sunil Gangopadhyay,/book/show/35682677,4.0,4
Nayan Rahasya (নয়ন রাহস্য) Comics,Satyajit Ray,/book/show/55309198-nayan-rahasya-comics,4.8,5
Professor Shonku Byomjatri-r Diary,Satyajit Ray,/book/show/50636191-professor-shonku-byomjatri-r-diary,4.8,5
Professor Shonku | Shonku-r Congo Obhijaan,Satyajit Ray,/book/show/54441331-professor-shonku-shonku-r-congo-obhijaan,4.8,5
Bachai Baro,Satyajit Ray,/book/show/52357880-bachai-baro,4.8,5
Feluda - Ebar Kando Kedarnathe,Satyajit Ray,/book/show/55063412-feluda---ebar-kando-kedarnathe,4.8,5
پاتر پانچالی,Satyajit Ray,/book/show/1564354._,3.0,8
কনওয়ে কাসলের প্রেতাত্মা,Satyajit Ray,/book/show/55691076,4.6,5
ব্রজবুড়ো,Satyajit Ray,/book/show/55691326,3.83,6
বর্ণান্ধ,Satyajit Ray,/book/show/55690785,4.6,5
লোডশেডিং,Satyajit Ray,/book/show/55690853,4.6,5
চিলেকোঠা,Satyajit Ray,/book/show/55691044,4.6,5
তারিণীখুড়ো ও ঐন্দ্রজালিক,Satyajit Ray,/book/show/55691221,4.6,5
ashchorjontu,Satyajit Ray,/book/show/55008708-ashchorjontu,4.6,5
ডুমনিগড়ের মানুষখেকো,Satyajit Ray,/book/show/55691065,4.4,5
শিশু সাহিত্যিক,Satyajit Ray,/book/show/55691274,4.4,5
বহুরূপী,Satyajit Ray,/book/show/55691128,4.4,5
মানপত্র,Satyajit Ray,/book/show/55691131,4.4,5
অভিরাম,Satyajit Ray,/book/show/55691342,4.4,5
আমি ভূত,Satyajit Ray,/book/show/55691155,4.4,5
ম্যাকেঞ্জি ফ্রুট,Satyajit Ray,/book/show/55691059,4.4,5
ආගන්තුකයා සහ තවත් කෙටිකතා,Satyajit Ray,/book/show/17702240,4.2,5
জুটি,Satyajit Ray,/book/show/55691166,4.2,5
ফেলুদার সাথে ব্যোমকেশ ও কিরীটী,Satyajit Ray,/book/show/30633666,4.2,5
রতন আর লক্ষ্মী,Satyajit Ray,/book/show/55691185,4.2,5
মোল্লা নাসিরুদ্দিনের আরো গল্প,Satyajit Ray,/book/show/55691407,4.2,5
আর এক দফা মোল্লা নাসিরুদ্দিন,Satyajit Ray,/book/show/55691412,4.2,5
প্রতিকৃতি,Satyajit Ray,/book/show/55691216,4.2,5
সন্দেশ  ১৩৬৮,Satyajit Ray,/book/show/36112227,5.0,4
সত্যজিৎ রচনাবলী - ৯,Satyajit Ray,/book/show/45450409--,5.0,4
প্রথম সত্যজিৎ,Satyajit Ray,/book/show/35855307,5.0,4
বড়রা যখন ছোট ছিল,Sunil Gangopadhyay,/book/show/50082437,4.0,5
Purba Paschim Vol 2,Sunil Gangopadhyay,/book/show/52867999-purba-paschim-vol-2,4.75,4
হীরক দিপ্তি,Sunil Gangopadhyay,/book/show/33403723,2.71,7
উপন্যাস সমগ্র ৪,Sunil Gangopadhyay,/book/show/25152631,4.75,4
উপন্যাস সমগ্র ৮,Sunil Gangopadhyay,/book/show/25946773,4.5,4
উপন্যাস সমগ্র ৭,Sunil Gangopadhyay,/book/show/25741871,4.5,4
সাদা ভূত কালো ভূত,Sunil Gangopadhyay,/book/show/25152758,3.6,5
খেলা,Sunil Gangopadhyay,/book/show/36688396,2.57,7
The Youth,Sunil Gangopadhyay,/book/show/2046247.The_Youth,3.6,5
The Adventures of Kakababu,Sunil Gangopadhyay,/book/show/54396149-the-adventures-of-kakababu,4.5,4
কনকলতা,Sunil Gangopadhyay,/book/show/50514245,4.5,4
রানী কাটিয়ানীর ডান হাত,Sunil Gangopadhyay,/book/show/24063866,2.57,7
দৃশ্যাবলী,Shirshendu Mukhopadhyay,/book/show/41449090,3.5,2
গনেশ দিয়ে শুরু,Sunil Gangopadhyay,/book/show/30530340,3.0,6
কাকাবাবু সমগ্র ৪,Sunil Gangopadhyay,/book/show/48592033,4.25,4
Murmur in the Woods: Selected Poems of Sunil Gangopadhyay,Sunil Gangopadhyay,/book/show/2046244.Murmur_in_the_Woods,4.25,4
শ্যামবাজারের মোড়ের আড্ডা,Sunil Gangopadhyay,/book/show/16119938,2.83,6
দৃষ্টিকোণ,Sunil Gangopadhyay,/book/show/39889273,4.25,4
কিশোর ও সন্ন্যাসিনী,Sunil Gangopadhyay,/book/show/34753793,3.4,5
ধূলিবসন,Sunil Gangopadhyay,/book/show/39287464,2.83,6
উপন্যাস সমগ্র ১২,Sunil Gangopadhyay,/book/show/35839672,2.29,7
আমাকে বিয়ে করবেন,Shirshendu Mukhopadhyay,/book/show/55176677,1.17,6
Amake Biye Korben (আমাকে বিয়ে করবেন),Shirshendu Mukhopadhyay,/book/show/55336459-amake-biye-korben,1.4,5
২৫টি সেরা ভূত,Shirshendu Mukhopadhyay,/book/show/55302017,3.5,2
প্রেমপত্র,Shirshendu Mukhopadhyay,/book/show/31146315,2.0,3
কল্পবিজ্ঞান সমগ্র,Shirshendu Mukhopadhyay,/book/show/38313897,2.0,3
দু'চোখে,Shirshendu Mukhopadhyay,/book/show/43687059,3.0,2
Dwicharini,Shirshendu Mukhopadhyay,/book/show/39003135-dwicharini,5.0,1
১০০ ভূতের ১০০ বাড়ি,Shirshendu Mukhopadhyay,/book/show/54825736,5.0,1
স্বনির্বাচিত ছোটদের শ্রেষ্ঠ গল্প,Shirshendu Mukhopadhyay,/book/show/36522188,5.0,1
স্বপ্নের ভালোবাসা,Shirshendu Mukhopadhyay,/book/show/23548265,1.67,3
পাখির মা,Sunil Gangopadhyay,/book/show/33793605,3.2,5
গল্পসমগ্র: ১,Sunil Gangopadhyay,/book/show/22756474,4.0,4
ছোট পৃথিবীর সীমানা,Sunil Gangopadhyay,/book/show/41029380,3.2,5
নিয়তির মুচকি হাসি,Sunil Gangopadhyay,/book/show/26451709,3.2,5
ময়ূর পাহাড়,Sunil Gangopadhyay,/book/show/30233574,3.75,4
আমার স্বপ্ন,Sunil Gangopadhyay,/book/show/29963720,3.75,4
অভিমান,Sunil Gangopadhyay,/book/show/30233601,3.0,5
নীললোহিত সমগ্র ৫,Sunil Gangopadhyay,/book/show/33012684,3.75,4
অন্তর্ধান রহস্য,Sunil Gangopadhyay,/book/show/31392800,3.75,4
পুণ্যবতী,Sunil Gangopadhyay,/book/show/31373537,3.0,5
সোনার ঘোড়া,Shirshendu Mukhopadhyay,/book/show/36268465,5.0,1
অনুসন্ধান,Shirshendu Mukhopadhyay,/book/show/39797454,1.67,3
কিশোর কল্পবিজ্ঞান সমগ্র,Shirshendu Mukhopadhyay,/book/show/38313344,5.0,1
কিশোর চোর ও হাসির গল্প সমগ্র,Shirshendu Mukhopadhyay,/book/show/55778893,5.0,1
সম্পত্তি,Shirshendu Mukhopadhyay,/book/show/54740751,4.0,1
ভৌতিক অমনিবাস,Shirshendu Mukhopadhyay,/book/show/35849519,4.0,1
ছোটদের কল্পবিজ্ঞানের গল্প,Shirshendu Mukhopadhyay,/book/show/35216891,4.0,1
সেকালের ভূত ! একালের ভূত !!,Shirshendu Mukhopadhyay,/book/show/35618113,4.0,1
সম্পর্ক,Shirshendu Mukhopadhyay,/book/show/56071012,3.0,1
নগ্ন ভালবাসার যাত্রা,Shirshendu Mukhopadhyay,/book/show/44073685,3.0,1
আলো অন্ধকার,Shirshendu Mukhopadhyay,/book/show/56594744,3.0,1
শ্রেষ্ঠ কিশোর গল্প,Shirshendu Mukhopadhyay,/book/show/31297242,3.0,1
তিনহাজার দুই,Shirshendu Mukhopadhyay,/book/show/52765107,3.0,1
The Aunt Who Wouldn’t Due,Shirshendu Mukhopadhyay,/book/show/56444796-the-aunt-who-wouldn-t-due,3.0,1
ব্যাধ,Shirshendu Mukhopadhyay,/book/show/35683990,3.0,1
টানা পোড়েন,Shirshendu Mukhopadhyay,/book/show/55384681,3.0,1
কানাই সামন্তের দোকান,Shirshendu Mukhopadhyay,/book/show/37823514,3.0,1
দুর্জন,Shirshendu Mukhopadhyay,/book/show/31426331,3.0,1
সেরা অলৌকিক গল্প,Shirshendu Mukhopadhyay,/book/show/36793911,1.0,1
Autres Nouvelles Du Bengale,Satyajit Ray,/book/show/3009324-autres-nouvelles-du-bengale,3.83,6
Ganesh Mutsuddir Portrait,Satyajit Ray,/book/show/51330823-ganesh-mutsuddir-portrait,5.0,4
Fantastic Feluda Rahasyakatha - Badshahachi Angthi | फॅन्टॅस्टिक फेलूदा रहस्यकथा - बादशहाची अंगठी,Satyajit Ray,/book/show/56690922-fantastic-feluda-rahasyakatha---badshahachi-angthi,5.0,4
shera satyajit,Satyajit Ray,/book/show/49202457-shera-satyajit,5.0,4
Professor Shonku o Egyptio Atonko,Satyajit Ray,/book/show/55244464-professor-shonku-o-egyptio-atonko,5.0,4
সত্যজিৎ রচনাবলী - ৪,Satyajit Ray,/book/show/45450251--,4.75,4
Professor Shonku Dr Shering-er Smaranshakti,Satyajit Ray,/book/show/50390920-professor-shonku-dr-shering-er-smaranshakti,4.75,4
খেলোয়াড় তারিণীখুড়ো,Satyajit Ray,/book/show/55750083,3.8,5
সত্যজিৎ রচনাবলী - ৫,Satyajit Ray,/book/show/45450288--,4.75,4
FELU DA AND COMPANY,Satyajit Ray,/book/show/52765432-felu-da-and-company,4.75,4
কুটুম-কাটাম,Satyajit Ray,/book/show/55691240--,4.5,4
গণৎকার তারিণীখুড়ো,Satyajit Ray,/book/show/55691289,4.5,4
গল্পবলিয়ে তারিণীখুড়ো,Satyajit Ray,/book/show/55691304,4.5,4
শিল্পী,Satyajit Ray,/book/show/55691330,4.5,4
অক্ষয়বাবুর শিক্ষা,Satyajit Ray,/book/show/55691332,4.5,4
অপদার্থ,Satyajit Ray,/book/show/55691136,3.6,5
ব্লু-জন গহ্বরের বিভীষিকা,Satyajit Ray,/book/show/55691348--,4.5,4
ধুমলগড়ের হাণ্টিং লজ,Satyajit Ray,/book/show/55691146,4.5,4
শিবু আর রাক্ষসের কথা,Satyajit Ray,/book/show/55690812,4.5,4
রামধনের বাঁশি,Satyajit Ray,/book/show/55691158,4.5,4
বাদুড় বিভীষিকা,Satyajit Ray,/book/show/55690820,4.5,4
Shonku Chya Sahas Katha - Vol. 1,Satyajit Ray,/book/show/31927224-shonku-chya-sahas-katha---vol-1,4.5,4
নিধিরামের ইচ্ছাপূরণ,Satyajit Ray,/book/show/55691179,4.5,4
পিকুর ডায়রি,Satyajit Ray,/book/show/55691382,4.5,4
ব্রাউন সাহেবের বাড়ি,Satyajit Ray,/book/show/55690836,4.5,4
মিঃ শাসমলের শেষরাত্রি,Satyajit Ray,/book/show/55691024,4.5,4
সহদেববাবুর পোর্ট্রেট,Satyajit Ray,/book/show/55690867,4.5,4
পিণ্টুর দাদু,Satyajit Ray,/book/show/55691030,4.5,4
নরিস সাহেবের বাংলো,Satyajit Ray,/book/show/55691236,4.5,4
പഥേർ പാഞ്ചാലി | Pather Panchali : Screenplay,Satyajit Ray,/book/show/29410313-pather-panchali,4.25,4
City of Memories: Selected Poems,Sunil Gangopadhyay,/book/show/1745440.City_of_Memories,5.0,3
উপন্যাস সমগ্র ১০,Sunil Gangopadhyay,/book/show/25587188,3.75,4
শেষ দেখা হয়নি,Sunil Gangopadhyay,/book/show/33403279,5.0,3
মহাপৃথিবী,Sunil Gangopadhyay,/book/show/21461311,3.5,4
সুনীল গঙ্গোপাধ্যায় : কিশোর সাহিত্য,Sunil Gangopadhyay,/book/show/36123056,4.67,3
উন্মোচনের মুহূর্তে,Sunil Gangopadhyay,/book/show/43173311,2.33,6
ঘটনার ঘনঘটা,Sunil Gangopadhyay,/book/show/33403271,3.5,4
মালঞ্চমালা,Sunil Gangopadhyay,/book/show/21461513,4.67,3
সত্যবদ্ধ অভিমান,Sunil Gangopadhyay,/book/show/33549204,4.33,3
একটি নদীর নাম,Sunil Gangopadhyay,/book/show/45443917,2.6,5
কবিতার জন্য সারা পৃথিবী,Sunil Gangopadhyay,/book/show/33673956,2.6,5
পায়ের তলার মাটি,Sunil Gangopadhyay,/book/show/33403687,4.33,3
আ চৈ আ চৈ চৈ,Sunil Gangopadhyay,/book/show/22017233,4.33,3
অনির্বান আগুন,Sunil Gangopadhyay,/book/show/41040411,4.33,3
খেলা নয়,Sunil Gangopadhyay,/book/show/36675563,2.17,6
স্বপ্নবাসবদত্তা,Sunil Gangopadhyay,/book/show/30233551,3.0,4
প্রথম নারী,Sunil Gangopadhyay,/book/show/30233613,2.4,5
সামনে আড়ালে,Sunil Gangopadhyay,/book/show/45158162,4.0,3
উপন্যাস সমগ্র ৯,Sunil Gangopadhyay,/book/show/32875548,3.67,3
"নীরা, হারিয়ে যেওনা",Sunil Gangopadhyay,/book/show/12191742,1.83,6
অন্তরঙ্গ,Sunil Gangopadhyay,/book/show/41003154,3.67,3
উপন্যাস সমগ্র ১৩,Sunil Gangopadhyay,/book/show/34878373,3.67,3
সাতটি উপন্যাস,Sunil Gangopadhyay,/book/show/21461320,5.0,2
দশ রকমের দশটি,Sunil Gangopadhyay,/book/show/37786402,5.0,2
প্রতিশোধের একদিক,Sunil Gangopadhyay,/book/show/21461410,3.33,3
দশে দশ,Sunil Gangopadhyay,/book/show/36678309,3.33,3
দশটি গোয়েন্দা উপন্যাস,Sunil Gangopadhyay,/book/show/28684130,3.33,3
কখনো কাছে কখনো দূরে,Sunil Gangopadhyay,/book/show/38727162,3.33,3
বৃত্তের বাইরে,Sunil Gangopadhyay,/book/show/36262143,3.33,3
"নীরা, আমার জন্মকবচ",Sunil Gangopadhyay,/book/show/35155492,4.0,2
অভিসার,Premendra Mitra,/book/show/22451264,4.22,9
সেরা গোয়েন্দা গল্প,Sunil Gangopadhyay,/book/show/33654797,2.89,9
হরিনারায়ণ চট্টোপাধ্যায়ের শ্রেষ্ঠ গল্প,Harinarayan Chattopadhyay,/book/show/36691357,4.0,2
দুই বাংলার প্রেমের উপন্যাস,Samaresh Majumdar,/book/show/55426304,4.0,2
Aaloy Chhayay,Shirshendu Mukhopadhyay,/book/show/45415776-aaloy-chhayay,4.0,1
২৫টি নতুন ভূত,Shirshendu Mukhopadhyay,/book/show/50166837,4.0,1
হিরণগড়ের ব্যাপার স্যাপার,Shirshendu Mukhopadhyay,/book/show/55757545,3.0,1
Baaghu Mannar Boraat,Shirshendu Mukhopadhyay,/book/show/56051450-baaghu-mannar-boraat,3.0,1
শ্রেষ্ঠ গল্প : শ্রেষ্ঠ লেখক,Asitkumar Bandopadhyay,/book/show/38738426,3.0,1
সেরা ১০১ ভূতের গল্প,Shirshendu Mukhopadhyay,/book/show/34855194,0.0,0
ছোটদের রহস্য ও চোরের গল্প,Shirshendu Mukhopadhyay,/book/show/34594438,0.0,0
শীর্ষেন্দুঃ বিন্দু থেকে সিন্ধু,Shirshendu Mukhopadhyay,/book/show/35525693,0.0,0
Nabokollole Shirshendu,Shirshendu Mukhopadhyay,/book/show/44072624-nabokollole-shirshendu,0.0,0
সাঁতারু ও জলকন‍্যা,Shirshendu Mukhopadhyay,/book/show/53796422,0.0,0
Nabokollole Shirshendu Part 2,Shirshendu Mukhopadhyay,/book/show/56493503-nabokollole-shirshendu-part-2,0.0,0
স্বনির্বাচিত শ্রেষ্ঠ গল্প,Shirshendu Mukhopadhyay,/book/show/22308600,0.0,0
সাত সাতেরো,Shirshendu Mukhopadhyay,/book/show/39304641,0.0,0
আমাকে বিয়ে করবেন?,Shirshendu Mukhopadhyay,/book/show/55466644,0.0,0
একটি স্বপ্নের আড়ালে,Shirshendu Mukhopadhyay,/book/show/55849849,0.0,0
দশটি ভৌতিক উপন্যাস,Shirshendu Mukhopadhyay,/book/show/33285480,0.0,0
কিশোর বাছাই গল্প,Shirshendu Mukhopadhyay,/book/show/31356539,0.0,0
হারিয়ে যাওয়া লেখা - ২,Shirshendu Mukhopadhyay,/book/show/50610973--,0.0,0
হারিয়ে যাওয়া লেখা - ১,Shirshendu Mukhopadhyay,/book/show/50610974--,0.0,0
তব করুণ আঁখি,Shirshendu Mukhopadhyay,/book/show/52545107,0.0,0
Sarbaneshe Bhul Anka,Shirshendu Mukhopadhyay,/book/show/38312792-sarbaneshe-bhul-anka,0.0,0
গা ছম্‌ ছম্‌ ভূত,Shirshendu Mukhopadhyay,/book/show/32306995,0.0,0
Kachher Thakur,Shirshendu Mukhopadhyay,/book/show/33578282-kachher-thakur,0.0,0
নানা রসের ৯টি উপন্যাস,Shirshendu Mukhopadhyay,/book/show/32370567,0.0,0
প্রেমের গল্প,Shirshendu Mukhopadhyay,/book/show/48925031,0.0,0
ভূত আছে ভয় নেই,Shirshendu Mukhopadhyay,/book/show/55377879,0.0,0
Lokothara Kathakal,Satyajit Ray,/book/show/25906455-lokothara-kathakal,5.0,4
Deux Aventures de F'Louda,Satyajit Ray,/book/show/7063748-deux-aventures-de-f-louda,4.5,4
মৃগাঙ্কবাবুর ঘটনা,Satyajit Ray,/book/show/55691266,4.25,4
মহিম সান্যালের ঘটনা,Satyajit Ray,/book/show/55691276,4.25,4
রণ্টুর দাদু,Satyajit Ray,/book/show/55691309,4.25,4
সবুজ মানুষ,Satyajit Ray,/book/show/55691369,4.25,4
ময়ূরকণ্ঠি জেলি,Satyajit Ray,/book/show/55691397,4.25,4
নিতাই ও মহাপুরুষ,Satyajit Ray,/book/show/55691196,4.25,4
হাউই,Satyajit Ray,/book/show/55691209,4.25,4
অতিথি,Satyajit Ray,/book/show/55691054,4.25,4
ঈশ্বরের ন' লক্ষ কোটি নাম,Satyajit Ray,/book/show/55691351,4.0,4
সহযাত্রী,Satyajit Ray,/book/show/55691322,4.0,4
প্রসন্ন স্যার,Satyajit Ray,/book/show/55691338,4.0,4
Shonku Chya Sahas Katha - Vol 4,Satyajit Ray,/book/show/31927323-shonku-chya-sahas-katha---vol-4,4.0,4
সদানন্দের খুদে জগৎ,Satyajit Ray,/book/show/55690809,4.0,4
গঙ্গারামের কপাল,Satyajit Ray,/book/show/55691188,4.0,4
আবার মোল্লা নাসিরুদ্দিন,Satyajit Ray,/book/show/55691409,4.0,4
Napolean’s Letter,Satyajit Ray,/book/show/55466019-napolean-s-letter,5.0,3
